State,County,City,Wikipedia_URL
Michigan,Bay County,Monitor Charter Township,http://www.monitortwp.org/
Michigan,Monroe County,Monroe,http://monroemi.gov/
Michigan,Monroe County,Monroe Charter Township,http://monroechartertownship.org/
Michigan,Muskegon County,Montague,http://cityofmontague.org/
Michigan,Muskegon County,Montague Township,http://www.montaguetownship.org
Michigan,Genesee County,Montrose,http://www.cityofmontrose.us
Michigan,Genesee County,Montrose Charter Township,http://montrosetownship.org
Michigan,Mackinac County,Moran Township,https://www.morantownship.com/
Michigan,Lenawee County,Morenci,http://www.cityofmorenci.org
Michigan,Shiawassee County,Morrice,http://www.morrice.mi.us/
Michigan,St. Joseph County,Mount Clemens,http://cityofmountclemens.com/
Michigan,Midland County,Mount Haley Township,https://www.mthaleytwp.org/
Michigan,Genesee County,Mount Morris,http://www.cityofmtmorris.org
Michigan,Genesee County,Mount Morris Township,http://www.mtmorristwp.org
Michigan,Isabella County,Mount Pleasant,http://www.mt-pleasant.org
Michigan,Cheboygan County,Mullett Township,http://www.mullettgov-clerk.org
Michigan,Genesee County,Mundy Township,http://www.mundytwp-mi.gov
Michigan,Alger County,Munising,https://cityofmunising.org/
Michigan,Alger County,Munising Township,http://www.munisingtownship.org
Michigan,Cheboygan County,Munro Township,http://www.munrotownship.com
Michigan,Muskegon County,Muskegon,http://www.muskegon-mi.gov/
Michigan,Muskegon County,Muskegon Heights,http://www.cityofmuskegonheights.org
Michigan,St. Clair County,Mussey Township,https://www.musseytownship.org/
Michigan,Jackson County,Napoleon Township,http://www.napoleontownship.us/
Michigan,Barry County,Nashville,http://www.nashvillemi.us/
Michigan,Marquette County,Negaunee,http://cityofnegaunee.com/
Michigan,Marquette County,Negaunee Township,http://www.negauneetownship.org/
Michigan,Kent County,Nelson Township,http://www.nelsontownship.org/
Michigan,Roscommon County,Nester Township,https://www.roscommoncounty.net/212/Nester-Township
Michigan,Newaygo County,New Baltimore,http://www.cityofnewbaltimore.com
Michigan,Berrien County,New Buffalo,http://www.cityofnewbuffalo.org/
Michigan,Berrien County,New Buffalo Township,https://newbuffalotownship.org/
Michigan,Oceana County,New Era,http://www.newerachamber.com
Michigan,Macomb County,New Haven,http://www.newhavenmi.org/
Michigan,Shiawassee County,New Haven Township,http://www.nhtownship.com/
Michigan,Shiawassee County,New Lothrop,http://www.newlothrop.org
Michigan,Newaygo County,Newaygo,http://www.newaygocity.org
Michigan,Cass County,Newberg Township,https://newbergtwp.com/
Michigan,McMillan Township,Newberry,http://www.villageofnewberry.com/
Michigan,Calhoun County,Newton Township,http://newtontwp.org
Michigan,Mackinac County,Newton Township,https://newtontownshipgouldcity.com/
Michigan,Berrien County,Niles,http://www.nilesmi.org/
Michigan,Berrien County,Niles Township,http://www.nilestwpmi.gov/
Michigan,Manistee County,Norman Township,http://www.normantownship.org/
Michigan,Lapeer County,North Branch,http://northbranchvillage.org/
Michigan,Muskegon County,North Muskegon,http://www.northmuskegon.org/
Michigan,Gratiot County,North Star Township,https://www.northstartwp.com/
Michigan,Washtenaw County,Northfield Township,http://twp-northfield.org/
Michigan,Oakland County,Northville,http://www.ci.northville.mi.us/
Michigan,Oakland County,Northville Township,http://www.twp.northville.mi.us/
Michigan,Muskegon County,Norton Shores,http://www.nortonshores.org
Michigan,Jackson County,Norvell Township,https://www.norvelltownship.com/
Michigan,Dickinson County,Norway,http://www.norwaymi.com/
Michigan,Charlevoix County,Norwood Township,http://www.norwoodtwp.org/
Michigan,St. Joseph County,Nottawa Township,http://www.nottawatownship.org/
Michigan,Oakland County,Novi,http://www.cityofnovi.org/
Michigan,Oakland County,Oak Park,http://www.ci.oak-park.mi.us/
Michigan,Kent County,Oakfield Township,https://www.oakfieldtwp.org/
Michigan,Oakland County,Oakland Charter Township,http://www.oaklandtownship.org/
Michigan,Livingston County,Oceola Township,http://www.oceolatwp.org
Michigan,Ionia County,Odessa Township,http://www.odessatownship.org/
Michigan,Clinton County,Olive Township,http://www.olivetwp.org/
Michigan,Huron County,Oliver Township,http://www.olivertwp.net/
Michigan,Eaton County,Olivet,http://www.cityofolivet.org/
Michigan,Presque Isle County,Onaway,http://www.onawaymi.com
Michigan,Eaton County,Oneida Charter Township,http://www.oneidatownship.org
Michigan,Alger County,Onota Township,https://www.onotatownship.org/
Michigan,Lenawee County,Onsted,http://www.villageofonsted.org
Michigan,Ontonagon County,Ontonagon,http://www.villageofontonagon.org
Michigan,Cass County,Ontwa Township,https://www.ontwatwp.org/
Michigan,Ionia County,Orange Township,http://www.orange-ionia.mi-twp.org/
Michigan,Barry County,Orangeville Township,http://www.orangevilletownship.org
Michigan,Oakland County,Orchard Lake Village,http://www.cityoforchardlake.com/
Michigan,Oakland County,Orion Charter Township,http://www.oriontownship.org
Michigan,Berrien County,Oronoko Charter Township,http://www.oronokotownship.org/
Michigan,Oakland County,Ortonville,http://www.ortonvillevillage.com/
Michigan,Houghton County,Osceola Township,http://www.osceolatownship.org/
Michigan,Iosco County,Oscoda Charter Township,https://www.oscodatownshipmi.gov/
Michigan,Kalamazoo County,Oshtemo Charter Township,http://www.oshtemo.org
Michigan,Alpena County,Ossineke Township,https://ossineketownship.com/
Michigan,Ionia County,Otisco Township,http://www.icea-mi.org/Otisco%20Township.htm
Michigan,Forest Township,Otisville,http://www.otisvillemi.com
Michigan,Allegan County,Otsego,https://www.cityofotsego.org/
Michigan,Otsego County,Otsego Lake Township,http://www.otsegolaketownship.org/
Michigan,Allegan County,Otsego Township,http://www.otsegotownship.org
Michigan,Lapeer County,Otter Lake,http://villageofotterlake.com
Michigan,Allegan County,Overisel Township,http://www.overiseltownship.org
Michigan,Clinton County,Ovid,http://www.ovidmi.org/
Michigan,Branch County,Ovid Township,http://ovidtownship.org
Michigan,Shiawassee County,Owosso,http://ci.owosso.mi.us
Michigan,Shiawassee County,Owosso Charter Township,http://www.owossochartertownship.org
Michigan,Oakland County,Oxford,https://www.thevillageofoxford.org/
Michigan,Oakland County,Oxford Charter Township,http://oxfordtownship.net/
Michigan,Lenawee County,Palmyra Township,http://www.palmyratownship.net
Michigan,Kalamazoo County,Parchment,http://www.parchment.org
Michigan,Ottawa County,Park Township,http://www.parktownship.org/
Michigan,St. Joseph County,Park Township,https://park-township.org/
Michigan,Jackson County,Parma,http://villageofparma.org/
Michigan,Jackson County,Parma Township,http://parmatownship.godaddysites.com/
Michigan,Kalamazoo County,Pavilion Township,http://www.paviliontownship.com
Michigan,Van Buren County,Paw Paw,https://www.pawpaw.net/
Michigan,Van Buren County,Paw Paw Township,http://www.pawpawtownship.org/
Michigan,Charlevoix County,Peaine Township,http://www.peainetwp.org/
Michigan,Emmet County,Pellston,https://www.pellstonmi.com/
Michigan,Emmet County,Peninsula Township,https://www.peninsulatownship.com/
Michigan,Calhoun County,Pennfield Charter Township,https://pennfieldmi.gov/
Michigan,Luce County,Pentland Township,https://pentlandtownship.org/
Michigan,Mason County,Pere Marquette Charter Township,http://www.pmtwp.org/
Michigan,Shiawassee County,Perry,http://www.perry.mi.us/
Michigan,Shiawassee County,Perry Township,http://perrytownship-mi.us/
Michigan,Monroe County,Petersburg,http://www.petersburg-mi.com/
Michigan,Emmet County,Petoskey,http://www.petoskey.us/
Michigan,Ionia County,Pewamo,http://www.Pewamo.org
Michigan,Chippewa County,Pickford Township,http://www.pickfordtwp.org/home.html
Michigan,Huron County,Pigeon,https://pigeonmichigan.com/
Michigan,Livingston County,Pinckney,http://villageofpinckney.org
Michigan,Bay County,Pinconning,https://cityofpinconning.org/
Michigan,Bay County,Pinconning Township,http://pinconningtownship.com/
Michigan,Van Buren County,Pine Grove Township,http://pinegrovetwp.org/
Michigan,Gratiot County,Pine River Township,http://www.pinerivertwp.org/
Michigan,Berrien County,Pipestone Township,http://pipestonetownship.org/
Michigan,Washtenaw County,Pittsfield Charter Township,http://www.pittsfield-mi.gov
Michigan,Kent County,Plainfield Charter Township,https://plainfieldmi.org/
Michigan,Allegan County,Plainwell,http://www.plainwell.org/
Michigan,Benzie County,Platte Township,http://www.plattetownship.org/pages/index.php
Michigan,Oakland County,Pleasant Ridge,http://www.cityofpleasantridge.org/
Michigan,Emmet County,Plymouth,https://www.plymouthmi.gov/
Michigan,Emmet County,Plymouth Charter Township,http://www.plymouthtwp.org/
Michigan,Huron County,Pointe Aux Barques Township,http://www.pointeauxbarques.com/
Michigan,Cass County,Pokagon Township,http://www.pokagontownship.org/
Michigan,Ottawa County,Pontiac,http://www.pontiac.mi.us
Michigan,Huron County,Port Austin,https://portaustinarea.com/
Michigan,Huron County,Port Austin Township,https://www.portaustintownship.com/
Michigan,Huron County,Port Hope,http://porthopemich.com/
Michigan,St. Clair County,Port Huron,http://www.porthuron.org/
Michigan,St. Clair County,Port Huron Charter Township,http://www.porthurontownship.org/
Michigan,Sanilac County,Port Sanilac,http://www.portsanilac.net/
Michigan,Ottawa County,Port Sheldon Township,http://www.portsheldontwp.org/
Michigan,Kalamazoo County,Portage,http://www.portagemi.gov/
Michigan,Houghton County,Portage Charter Township,http://www.portagetownship.info/
Michigan,Cass County,Porter Township,http://www.portertownship.org/
Michigan,Ionia County,Portland,http://www.portland-michigan.org/
Michigan,Bay County,Portsmouth Township,https://www.portsmouthtownship.com/
Michigan,Presque Isle County,Posen,http://www.posenmi.org/
Michigan,Eaton County,Potterville,http://www.pottervillemi.org/
Michigan,Marquette County,Powell Township,http://www.powelltownship.org/
Michigan,Menominee County,Powers,https://www.powers-spalding.org/
Michigan,Kalamazoo County,Prairie Ronde Township,http://prairierondetwp.net
Michigan,Barry County,Prairieville Township,http://www.prairievilletwp-mi.org
Michigan,Presque Isle County,Presque Isle Township,http://presqueisletwp.org/
Michigan,Jackson County,Pulaski Township,https://pulaskitownship.org/
Michigan,Livingston County,Putnam Township,http://www.putnamtwp.us
Michigan,Chippewa County,Raber Township,http://www.rabertownship.org
Michigan,Lenawee County,Raisin Charter Township,https://raisinchartertownship.com/
Michigan,Monroe County,Raisinville,http://www.raisinville.org/
Michigan,Muskegon County,Ravenna,http://www.ravennami.com
Michigan,Muskegon County,Ravenna Township,https://www.ravennatwp.com/
Michigan,Muskegon County,Ray Township,http://www.raytwp.org/
Michigan,Hillsdale County,Reading,https://reading.mi.us/
Michigan,Hillsdale County,Reading Township,https://readingtownship.org/
Michigan,Clare County,Redford Charter Township,http://www.redfordtwp.com/
Michigan,Marquette County,Republic Township,https://republicmichigan.com/
Michigan,Montcalm County,Reynolds Township,https://www.reynoldstwp.com/
Michigan,Lapeer County,Rich Township,https://www.richtownshipmi.com/
Michigan,Genesee County,Richfield Township,http://www.richfieldtwp.org
Michigan,Roscommon County,Richfield Township,https://www.richfieldtownship.org/
Michigan,Richland Township,Richland,http://villageofrichland.org
Michigan,Kalamazoo County,Richland Township,http://www.richlandtwp.net
Michigan,Saginaw County,Richland Township,http://www.richlandtownship.com/
Michigan,Marquette County,Richmond Township,https://richmondtownship.us/
Michigan,Lenawee County,Riga,http://www.rigatownship.com
Michigan,Clinton County,Riley Township,http://www.rileytownshipclintoncountymichigan.com/
Michigan,St. Clair County,Riley Township,https://rileytownship.com/
Michigan,St. Clair County,River Rouge,http://www.cityofriverrouge.com
Michigan,Mason County,Riverview,http://www.cityofriverview.com/
Michigan,Jackson County,Rives Township,http://www.rivestownshipmi.com/
Michigan,Ottawa County,Robinson Township,http://www.robinson-twp.org/
Michigan,Oakland County,Rochester,http://www.rochestermi.org
Michigan,Oakland County,Rochester Hills,http://www.rochesterhills.org/
Michigan,Kent County,Rockford,http://www.rockford.mi.us/
Michigan,Alger County,Rockwood,http://www.rockwoodmi.org/
Michigan,Presque Isle County,Rogers City,http://rogerscity.com/
Michigan,Lenawee County,Rollin Township,http://www.rollintownship.org
Michigan,Lenawee County,Rome Township,http://www.rometownship.org
Michigan,Bruce Township,Romulus,http://www.romulusgov.com
Michigan,Roscommon County,Roscommon,https://www.roscommonvillage.com/
Michigan,Roscommon County,Roscommon Township,http://www.roscommontownship.com/
Michigan,Ogemaw County,Rose City,http://rosecitymi.org/
Michigan,Oakland County,Rose Township,https://www.rosetownship.com/
Michigan,Ogemaw County,Rose Township,http://www.rosetownship-mi.com/
Michigan,Osceola County,Roseville,http://www.roseville-mi.gov
Michigan,Kalamazoo County,Ross Township,http://www.ross-township.us
Michigan,Oakland County,Royal Oak,http://www.ci.royal-oak.mi.us
Michigan,Oakland County,Royal Oak Charter Township,http://www.royaloaktwp.com
Michigan,Berrien County,Royalton Township,https://www.royaltontownship.org/
Michigan,Chippewa County,Rudyard Township,http://www.rudyardtownship.org/
Michigan,Barry County,Rutland Charter Township,http://www.rutlandtownship.org
Michigan,Gladwin County,Saginaw,http://www.saginaw-mi.com
Michigan,Saginaw County,Saginaw Charter Township,https://www.saginawtownship.org/
Michigan,Allegan County,Salem Township,http://www.salemtownship.org
Michigan,Washtenaw County,Salem Township,http://www.salem-mi.org/
Michigan,Washtenaw County,Saline,http://cityofsaline.org/
Michigan,Washtenaw County,Saline Township,https://salinetownship.org/
Michigan,Kent County,Sand Lake,http://villageofsandlake.org/
Michigan,Marquette County,Sands Township,https://www.sandstownship.org/
Michigan,Jackson County,Sandstone Charter Township,https://sandstonetownship.org/
Michigan,Midland County,Sanford,http://villageofsanford.com/
Michigan,Ionia County,Saranac,http://villageofsaranacmi.org
Michigan,Allegan County,Saugatuck,https://www.saugatuckcity.com/
Michigan,Allegan County,Saugatuck Township,http://www.saugatucktownship.org
Michigan,Chippewa County,Sault Ste. Marie,https://www.saultcity.com/
Michigan,Houghton County,Schoolcraft Township,https://www.schoolcrafttownship.net/
Michigan,Kalamazoo County,Schoolcraft Township,http://www.schoolcrafttownship.org
Michigan,Washtenaw County,Scio Township,http://sciotownship.org/
Michigan,Shiawassee County,Sciota Township,http://www.sciotatownship.net/
Michigan,Hillsdale County,Scipio Township,https://www.scipiotownshipmi.org/
Michigan,Mason County,Scottville,http://www.cityofscottville.com/
Michigan,Huron County,Sebewaing,https://sebewaingmi.gov
Michigan,Gladwin County,Secord Township,https://www.secordtownship.org/
Michigan,Wexford County,Selma Township,http://selmatownship-mi.org/
Michigan,Lenawee County,Seneca Township,http://townshipofseneca.com
Michigan,Washtenaw County,Sharon Township,https://sharontownship.org/
Michigan,Oceana County,Shelby,https://shelbyvillage.com/
Michigan,Washtenaw County,Shelby Charter Township,http://shelbytwp.org
Michigan,Isabella County,Shepherd,https://www.villageofshepherd.org/
Michigan,Montcalm County,Sheridan,http://villageofsheridan.com/
Michigan,Calhoun County,Sheridan Township,http://sheridantwp.com
Michigan,Clare County,Sheridan Township,https://www.sheridantwpclareco.com/
Michigan,Gladwin County,Sherman Township,https://shermantownshipgladwin.com/
Michigan,Shiawassee County,Shiawassee Township,http://www.shiawasseetownship.org/
Michigan,Berrien County,Shoreham,http://www.shoreham-village.com/
Michigan,Montcalm County,Sidney Township,http://www.sidneymi.org/
Michigan,Cass County,Silver Creek Township,https://www.silvercreektwpmi.org/
Michigan,Arenac County,Sims Township,https://simstownship.org/
Michigan,Berrien County,Sodus Township,http://www.sodustwp.org/
Michigan,Kent County,Solon Township,http://solontwp.org/
Michigan,Hillsdale County,Somerset Township,http://www.somersettownship.org/
Michigan,Chippewa County,Soo Township,http://sootownship.org/
Michigan,Charlevoix County,South Arm Township,http://southarmtwp.com/
Michigan,Crawford County,South Branch Township,http://southbranchtownship.com
Michigan,Oakland County,South Lyon,http://www.southlyonmi.org/
Michigan,Adams Township,South Range,http://www.southrange.com/
Michigan,Monroe County,South Rockwood,http://villageofsouthrockwoodmi.com/
Michigan,County Wexford,Southfield,http://www.cityofsouthfield.com
Michigan,Oakland County,Southfield Township,http://www.southfieldtownship.org/
Michigan,Oakland County,Southgate,http://www.southgate-mi.org/
Michigan,Menominee County,Spalding Township,https://www.powers-spalding.org/
Michigan,Kent County,Sparta,https://spartami.org/
Michigan,Kent County,Sparta Township,https://spartatownship.org/
Michigan,Saginaw County,Spaulding Township,https://spauldingtwp.com/
Michigan,Kent County,Spencer Township,http://www.spencertwp.org/
Michigan,Jackson County,Spring Arbor Township,https://springarbor.org/
Michigan,Ottawa County,Spring Lake,http://www.springlakevillage.org/
Michigan,Ottawa County,Spring Lake Township,http://www.springlaketwp.org/
Michigan,Calhoun County,Springfield,http://www.springfieldmich.com/
Michigan,Oakland County,Springfield Township,http://www.springfield-twp.us/
Michigan,Jackson County,Springport,https://villageofspringport.com/
Michigan,Jackson County,Springport Township,http://www.springportmi.com/
Michigan,Wexford County,Springville Township,http://springvilletownshipmi.live/
Michigan,Saginaw County,St. Charles,https://stcmi.com/
Michigan,Saginaw County,St. Charles Township,https://stcharlestwp.com/
Michigan,St. Clair County,St. Clair,http://www.cityofstclair.com/
Michigan,St. Clair County,St. Clair Shores,http://scsmi.net/
Michigan,St. Clair County,St. Clair Township,http://www.stclairtwp.org/
Michigan,Mackinac County,St. Ignace,https://www.cityofstignace.com/
Michigan,Mackinac County,St. Ignace Township,http://stignacetownship.org/
Michigan,Charlevoix County,St. James Township,http://www.stjamestwp.org/
Michigan,Charlevoix County,St. Johns,https://cityofstjohnsmi.com/
Michigan,Berrien County,St. Joseph,https://www.sjcity.com/
Michigan,Berrien County,St. Joseph Charter Township,http://www.sjct.org/
Michigan,Gratiot County,St. Louis,http://www.stlouismi.com
Michigan,Arenac County,Standish,http://www.cityofstandish.com/
Michigan,Ontonagon County,Stannard Township,http://www.stannardtwp.com/
Michigan,Montcalm County,Stanton,http://www.stantononline.com/
Michigan,Houghton County,Stanton Township,http://www.stantontownship.com/
Michigan,Antrim County,Star Township,http://www.startownship.com/
Michigan,Menominee County,Stephenson,http://www.stephenson-mi.com/
Michigan,Arenac County,Sterling Heights,http://www.sterling-heights.net/
Michigan,Berrien County,Stevensville,https://www.villageofstevensville.us/
Michigan,Ingham County,Stockbridge,http://www.vosmi.org/
Michigan,Ingham County,Stockbridge Township,http://stockbridgetownshipmi.com/index.htm
Michigan,St. Joseph County,Sturgis,http://www.sturgismi.gov/
Michigan,St. Joseph County,Sturgis Township,http://sturgistownship.org
Michigan,Chippewa County,Sugar Island Township,http://sugarislandtownship.com
Michigan,Clare County,Summerfield Township,https://www.summerfieldtwp.org/
Michigan,Monroe County,Summerfield Township,http://www.summerfieldtownship.org/
Michigan,Jackson County,Summit Township,https://www.summittwp.com/
Michigan,Mason County,Summit Township,https://summittownship.org/
Michigan,Wayne County,Sumpter Township,http://sumptertwp.com/
Michigan,Eaton County,Sunfield Township,http://www.sunfieldtownship.org
Michigan,Washtenaw County,Superior Township,http://www.superior-twp.org
Michigan,Clare County,Surrey Township,http://www.surreytownship.com/
Michigan,Clare County,Suttons Bay,https://www.suttonsbayvillage.org
Michigan,Clare County,Suttons Bay Township,http://www.leelanau.cc/suttonsbaytwp.asp
Michigan,Saginaw County,Swan Creek,https://swancreektwp.com/
Michigan,Genesee County,Swartz Creek,http://www.cityofswartzcreek.org
Michigan,Oakland County,Sylvan Lake,http://www.sylvanlake.org/
Michigan,Washtenaw County,Sylvan Township,https://www.sylvan-township.org/
Michigan,Ottawa County,Tallmadge Township,http://www.tallmadge.com/
Michigan,Iosco County,Tawas City,https://tawascity.org/
Michigan,Iosco County,Taylor,http://www.cityoftaylor.com/
Michigan,Saginaw County,Taymouth Township,https://taymouthtownship.com/
Michigan,Lenawee County,Tecumseh,http://www.mytecumseh.org
Michigan,Lenawee County,Tecumseh Township,http://www.tecumsehtownship.org
Michigan,Calhoun County,Tekonsha,http://villageoftekonsha.com
Michigan,Calhoun County,Tekonsha Township,http://tekonshatownship.com
Michigan,Kalamazoo County,Texas Charter Township,http://www.texastownship.org
Michigan,Saginaw County,Thomas Township,http://www.thomastwp.org/
Michigan,Schoolcraft County,Thompson Township,http://thompsontownshipmi.com/
Michigan,Barry County,Thornapple Township,http://www.thornapple-twp.org
Michigan,Berrien County,Three Oaks,http://www.threeoaksvillage.org/
Michigan,Berrien County,Three Oaks Township,http://www.threeoakstownship.org/
Michigan,St. Joseph County,Three Rivers,https://www.threeriversmi.org/
Michigan,Saginaw County,Tittabawassee Township,http://tittabawassee.weebly.com/
Michigan,Gladwin County,Tobacco Township,https://www.tobaccotownship.org/
Michigan,Jackson County,Tompkins Township,http://www.tompkinstwp-mi.org/
Michigan,Antrim County,Torch Lake Township,http://www.torchlaketownship.org/
Michigan,Houghton County,Torch Lake Township,http://www.torchlaketownship.com/
Michigan,Houghton County,Traverse City,http://www.traversecitymi.gov
Michigan,Houghton County,Trenton,https://www.trentonmi.org/
Michigan,Chippewa County,Trout Lake Township,http://www.troutlaketownship.com
Michigan,Oakland County,Troy,http://www.troymi.gov
Michigan,Cheboygan County,Tuscarora Township,http://www.tuscaroratwp.com
Michigan,Kent County,Tyrone Township,https://www.tyronetownship.org/
Michigan,Livingston County,Tyrone Township,http://www.tyronetownship.us
Michigan,Bingham Township,Ubly,http://ublymi.com/
Michigan,Livingston County,Unadilla Township,http://twp.unadilla.mi.us
Michigan,Branch County,Union City,http://www.liveinUC.com
Michigan,Tuscola County,Unionville,http://www.unionvillemi.us/
Michigan,Allegan County,Valley Township,http://www.valleytwp.org
Michigan,Allegan County,Van Buren Charter Township,https://vanburen-mi.org/
Michigan,Cass County,Vandalia,http://villageofvandaliami.com/
Michigan,Tuscola County,Vassar,http://www.cityofvassar.org
Michigan,Tuscola County,Vassar Township,https://www.vassartownship.org
Michigan,Shiawassee County,Venice Township,http://www.venicetownship.org/
Michigan,Kent County,Vergennes Township,https://vergennestwp.org/
Michigan,Eaton County,Vermontville,https://vermontville-mi.gov/
Michigan,Vernon Township,Vernon,http://www.villageofvernon.org/
Michigan,Isabella County,Vernon Township,http://www.vernontownship.org/
Michigan,Shiawassee County,Vernon Township,http://www.vernontownship.org/
Michigan,Ingham County,Vevay Township,http://www.vevaytownship.org/
Michigan,Schoolcraft Township,Vicksburg,http://www.vicksburgmi.org/
Michigan,Clinton County,Victor Township,https://victortwp.org/
Michigan,Mason County,Victory Township,https://www.victorytownship.org/
Michigan,Genesee County,Vienna Township,http://www.viennatwp.com
Michigan,Oakland County,Village of Clarkston,http://villageofclarkston.org/
Michigan,Macomb County,Village of Grosse Pointe Shores,http://www.gpshoresmi.gov
Michigan,Gogebic County,Wakefield,http://www.cityofwakefield.org
Michigan,Kalamazoo County,Wakeshma Township,http://wakeshmatownship.com
Michigan,St. Clair County,Wales Township,http://www.walestownship.org/
Michigan,Kent County,Walker,http://www.walker.city/
Michigan,Oakland County,Walled Lake,http://walledlake.us/
Michigan,County Antrim,Warren,http://www.cityofwarren.org/
Michigan,Gratiot County,Washington Township,http://www.washingtontownship.org/
Michigan,Oakland County,Waterford Charter Township,https://waterfordmi.gov/
Michigan,Jackson County,Waterloo Township,http://www.waterlootwpmi.com/
Michigan,Gogebic County,Watersmeet Township,https://www.watersmeet.us/
Michigan,Clinton County,Watertown Charter Township,http://www.watertowntownship.com/
Michigan,Berrien County,Watervliet,http://www.watervliet.org/
Michigan,Berrien County,Watervliet Township,http://www.watervliettownship.org/
Michigan,Allegan County,Watson Township,http://www.watsontownship.org
Michigan,Emmet County,Wawatam Township,http://www.wawatamtownship.org
Michigan,Allegan County,Wayland,http://www.cityofwayland.org/
Michigan,Allegan County,Wayland Township,http://www.waytwp.org
Michigan,Cass County,Wayne,https://www.cityofwayne.com/
Michigan,Leroy Township,Webberville,http://www.villageofwebberville.com/
Michigan,Washtenaw County,Webster Township,http://www.twp.webster.mi.us/
Michigan,Berrien County,Weesaw Township,https://www.weesawtownship.net/
Michigan,Benzie County,Weldon Township,http://www.weldontwp.org/
Michigan,Oakland County,West Bloomfield Charter Township,http://wbtownship.org/
Michigan,Ogemaw County,West Branch,http://www.westbranch.com/
Michigan,Marquette County,West Branch Township,http://www.westbranchtwp.org/
Michigan,Ogemaw County,West Branch Township,https://www.westbranchtownship.org/
Michigan,Ogemaw County,Westland,http://www.cityofwestland.com
Michigan,Ogemaw County,Westphalia,https://www.westphaliami.com/
Michigan,Clinton County,Westphalia Township,http://westphaliatownship.org/
Michigan,Newaygo County,White Cloud,http://www.cityofwhitecloud.org
Michigan,Ingham County,White Oak Township,http://www.white-oak-twp.org/
Michigan,St. Joseph County,White Pigeon,https://whitepigeonvillage.com/
Michigan,St. Joseph County,White Pigeon Township,https://www.whitepigeontwp.com/
Michigan,Chippewa County,Whitefish Township,http://whitefishtownship.com/
Michigan,Monroe County,Whiteford Township,http://www.whitefordtownship.org/
Michigan,Muskegon County,Whitehall,http://www.cityofwhitehall.org/
Michigan,Muskegon County,Whitehall Township,http://www.whitehalltwp.org/
Michigan,Arenac County,Whitney Township,https://www.whitneytownship.com/
Michigan,Bay County,Williams Township,http://www.williamstwp.com/
Michigan,Ingham County,Williamston,http://www.williamston-mi.us/
Michigan,Ingham County,Williamstown Township,http://www.williamstowntownship.com/
Michigan,Charlevoix County,Wilson Township,https://www.wilsontownship.org/
Michigan,Eaton County,Windsor Charter Township,http://twp.windsor.mi.us
Michigan,Huron County,Winsor Township,https://pigeonmichigan.com/winsor-township
Michigan,Clare County,Winterfield,https://www.winterfieldtownship.org/
Michigan,Oakland County,Wixom,https://www.wixomgov.org/
Michigan,Cheboygan County,Wolverine,http://www.villageofwolverine.com/index.cfm
Michigan,Oakland County,Wolverine Lake,http://www.wolverinelake.com/
Michigan,Hillsdale County,Woodhaven,http://www.woodhavenmi.org/
Michigan,Shiawassee County,Woodhull Township,http://woodhulltwp.org/
Michigan,Lenawee County,Woodstock Township,http://www.woodstocktownship.com
Michigan,Ottawa County,Wright Township,http://www.wrighttownship.com
Michigan,Ottawa County,Wyandotte,http://www.wyandotte.net/
Michigan,Kent County,Wyoming,https://www.wyomingmi.gov/
Michigan,St. Clair County,Yale,https://www.yalemi.us/
Michigan,Barry County,Yankee Springs Township,http://www.yankeespringstwp.org
Michigan,Washtenaw County,York Charter Township,https://www.twp-york.org/
Michigan,Washtenaw County,Ypsilanti,https://cityofypsilanti.com/
Michigan,Washtenaw County,Ypsilanti Charter Township,https://ytown.org/
Michigan,Ottawa County,Zeeland,http://www.ci.zeeland.mi.us/
Michigan,Ottawa County,Zeeland Charter Township,http://www.zct.zeeland.mi.us/
Michigan,Saginaw County,Zilwaukee,http://www.zilwaukeemichigan.gov
Minnesota,Norman County,Ada,http://www.adamn.gov/
Minnesota,Mower County,Adams,http://www.adamsmn.com/
Minnesota,Nobles County,Adrian,http://www.adrian.govoffice2.com/
Minnesota,Washington County,Afton,http://www.ci.afton.mn.us/
Minnesota,Aitkin County,Aitkin,http://www.ci.aitkin.mn.us/
Minnesota,Hubbard County,Akeley,http://www.akeleymn.com
Minnesota,Stearns County,Albany,http://www.ci.albany.mn.us/
Minnesota,Freeborn County,Albert Lea,http://www.cityofalbertlea.org
Minnesota,Wright County,Albertville,https://www.ci.albertville.mn.us/
Minnesota,Freeborn County,Alden,http://www.aldenmn.com/
Minnesota,Douglas County,Alexandria,http://www.ci.alexandria.mn.us
Minnesota,Winona County,Altura,http://alturamn.ourlocalview.com//HomeTown/
Minnesota,Blue Earth County,Amboy,http://www.amboymn.govoffice2.com/
Minnesota,Anoka County,Andover,http://www.andovermn.gov/
Minnesota,Wright County,Annandale,http://www.annandale.mn.us/
Minnesota,Anoka County,Anoka,http://www.ci.anoka.mn.us
Minnesota,Dakota County,Apple Valley,https://www.ci.apple-valley.mn.us/
Minnesota,Swift County,Appleton,http://www.appletonmn.com/
Minnesota,Ramsey County,Arden Hills,http://www.ci.arden-hills.mn.us/
Minnesota,Marshall County,Argyle,http://www.ci.argyle.mn.us/
Minnesota,Sibley County,Arlington,http://www.arlingtonmn.com/
Minnesota,Grant County,Ashby,http://www.ashbyminnesota.org
Minnesota,Pine County,Askov,http://cityofaskov.com/
Minnesota,Kandiyohi County,Atwater,http://www.atwaterminnesota.com/
